molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50
CHEMBL4877117,CDK9,10000.0,nM,Cn1cc(-n2cnc3c(NCc4nc5cc(Cl)c(Cl)cc5[nH]4)nc(N4CCOCC4)nc32)cn1,5.0
CHEMBL1800447,CDK1,10000.0,nM,Nc1nccc(-c2cc(N3CCC(O)CC3)ccc2O)n1,5.0
CHEMBL2029907,CDK1,10000.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(C(=O)O)n(C5CCCC5)c4n3)cn2C)CC1,5.0
CHEMBL3702075,CDK4,10000.0,nM,c1cc(Nc2ncc3c4sncc4n(C4CCCC4)c3n2)ncc1N1CCNCC1,5.0
CHEMBL12131,CDK2,10000.0,nM,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,5.0
CHEMBL79049,CDK4,10000.0,nM,CCCCOc1c(C(=O)c2c(F)cc(F)cc2F)c[nH]c2nncc1-2,5.0
CHEMBL99782,CDK1,10000.0,nM,CCC(CO)Nc1nc(NCc2ccccc2)c2nc(S)n(C(C)C)c2n1,5.0
CHEMBL474433,CDK2,10000.0,nM,CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(CN)cc6)ccc45)nc23)CC1,5.0
CHEMBL2204592,CDK1,10000.0,nM,CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1-c1cnn(C)c1,5.0
CHEMBL474600,CDK2,10000.0,nM,CC(=O)Nc1ccc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)cc1,5.0
CHEMBL482350,CDK2,10000.0,nM,COc1cc(F)ccc1-c1ccc2c(-c3nc4c(N5CCN(C)CC5)cccc4[nH]3)n[nH]c2c1,5.0
CHEMBL336995,CDK1,10000.0,nM,CC(C)n1cnc2c(NCc3ccccc3C(F)(F)F)nc(I)nc21,5.0
CHEMBL405665,CDK9,10000.0,nM,Nc1nccc(-c2c[nH]c3ncccc23)n1,5.0
CHEMBL1809195,CDK2,10000.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C)c(-c2cnc3ccccn23)n1,5.0
CHEMBL405665,CDK2,10000.0,nM,Nc1nccc(-c2c[nH]c3ncccc23)n1,5.0
CHEMBL475640,CDK2,10000.0,nM,COc1ccc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)c(OC)c1,5.0
CHEMBL3702048,CDK6,10000.0,nM,CCOC(=O)c1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,5.0
CHEMBL3702069,CDK4,10000.0,nM,CCC(CC)n1c2cnccc2c2cnc(Nc3ccc(N4CC[C@@H](O)C4)nn3)nc21,5.0
CHEMBL3691623,CDK1,10072.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@@H]5CNC[C@@H]5C4=O)cn3)nc2n1C1CCCC1,4.996862723939585
CHEMBL3691608,CDK1,10377.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CC4CN5)cn3)nc2n1C1CCCCC1,4.983928183265976
CHEMBL3421969,CDK2,10476.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3cnc(C)cc23)n1,4.979804510246805
CHEMBL4163879,CDK9,10500.0,nM,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)cc1,4.978810700930062
CHEMBL4648857,CDK9,10500.0,nM,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)cc1,4.978810700930062
CHEMBL3691633,CDK1,10777.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C(=O)CN5CCC4CC5)cn3)nc2n1C1CCCCCC1,4.96750211714289
CHEMBL549585,CDK1,10800.0,nM,C[C@@H]1CNc2c(sc3ccc4nc(-c5cncnc5)ccc4c23)C(=O)N1,4.966576244513051
CHEMBL554286,CDK1,10900.0,nM,C[C@@H]1CNc2c(sc3ccc4nc(-c5ccccc5F)ccc4c23)C(=O)N1,4.962573502059376
CHEMBL1922209,CDK4,11000.0,nM,CCC(O)[C@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,4.958607314841775
CHEMBL2163994,CDK2,11000.0,nM,Cc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,4.958607314841775
CHEMBL554,CDK2,11000.0,nM,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4.958607314841775
CHEMBL542013,CDK2,11000.0,nM,CCSc1nn2c(C)nnc2s1,4.958607314841775
CHEMBL206109,CDK2,11000.0,nM,NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1,4.958607314841775
CHEMBL3798066,CDK2,11000.0,nM,CN(C)C(=O)c1cccc(-c2cnc(N)c(-c3nc4cccc(N5CCNCC5)c4[nH]3)n2)c1,4.958607314841775
CHEMBL131031,CDK1,11000.0,nM,C=CCN(C)c1nc(I)nc2c1ncn2C(C)C,4.958607314841775
CHEMBL5170524,CDK2,11000.0,nM,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,4.958607314841775
CHEMBL551722,CDK2,11000.0,nM,Cc1nnc2sc(NN)nn12,4.958607314841775
CHEMBL3954643,CDK2,11100.0,nM,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12,4.954677021213342
CHEMBL3892888,CDK2,11600.0,nM,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCC(C(F)(F)F)CC5)CC4)cn3)nc12,4.935542010773082
CHEMBL5556499,CDK9,11621.0,nM,CC(=O)Nc1ccc(CNc2nc(NC3CCNCC3)nc3c(C(C)C)cnn23)cc1,4.934756498813536
CHEMBL522590,CDK2,11700.0,nM,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,4.931814138253839
CHEMBL3654242,CDK1,12000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(CN4CC(O)C4)cn3)nc2n1C1CCCC1,4.920818753952375
CHEMBL5184492,CDK6,12000.0,nM,C[C@H]1C[C@@H]2CN1CCn1[nH]c3c(cccc3c1=O)-c1nc3c(cccc3[nH]c1=O)O2,4.920818753952375
CHEMBL1922120,CDK1,12000.0,nM,CCC(O)[C@@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,4.920818753952375
CHEMBL1922212,CDK4,12000.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)(C)O,4.920818753952375
CHEMBL101887,CDK2,12000.0,nM,CN(C)CC(O)COc1ccc(Nc2nccc(N(CCCC(F)(F)F)c3cc(Cl)ccc3Cl)n2)cc1,4.920818753952375
CHEMBL133042,CDK1,12000.0,nM,Cn1cnc2c(NCc3ccccc3)nc(Cl)nc21,4.920818753952375
CHEMBL3421963,CDK2,12295.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1cc(-c2c[nH]c3cnccc23)ncn1,4.910271466925264
CHEMBL5744498,CDK9,12500.0,nM,Nc1cc(-c2ccc3nnn(Cc4ccc(C(=O)O)cc4)c3c2)c(Cl)cn1,4.903089986991944
CHEMBL3809172,CDK4,12500.0,nM,O=C1N=C(C(=O)c2c[nH]c3ccccc23)N/C1=C\c1c[nH]c2cc(O)ccc12,4.903089986991944
CHEMBL450383,CDK2,12500.0,nM,O=C1NC(=O)c2ccccc2/C1=C/NCc1ccc(O)c(O)c1,4.903089986991944
CHEMBL3691612,CDK1,12731.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC[C@@H]5CC[C@H](C4)N5)cn3)nc2n1C1CCCC1,4.895137481858923
CHEMBL3691587,CDK1,12815.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5C)cn3)nc2n1C1CCCC1,4.892281389479737
CHEMBL3691579,CDK1,12965.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1[C@@H]1C[C@H]2CC[C@@H]1C2,4.88722747889463
CHEMBL510863,CDK1,13000.0,nM,CCOC(=N)c1nc2ccc3ncn(C(C)C)c(=O)c3c2s1,4.886056647693163
CHEMBL4582624,CDK9,13000.0,nM,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(CC#N)nc34)CC2)CC1,4.886056647693163
CHEMBL5404611,CDK2,13000.0,nM,O=C(O)c1ccc(Br)cc1NCCc1c[nH]c2ccccc12,4.886056647693163
CHEMBL405551,CDK2,13000.0,nM,c1nc(OCC2CCCCC2)c2nc[nH]c2n1,4.886056647693163
CHEMBL103272,CDK1,13000.0,nM,CC(C)C(CO)Nc1nc(Nc2cccc(Cl)c2)c2nc(Cl)n(C(C)C)c2n1,4.886056647693163
CHEMBL3218000,CDK2,13000.0,nM,C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,4.886056647693163
CHEMBL478797,CDK1,13000.0,nM,Cn1c(=O)[nH]c2ncnc(NCCS(=O)(=O)O)c21,4.886056647693163
CHEMBL1922209,CDK1,13000.0,nM,CCC(O)[C@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,4.886056647693163
CHEMBL1922211,CDK4,13000.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,4.886056647693163
CHEMBL4471178,CDK2,13000.0,nM,CC(C)n1cnc2c(NCc3cccc(C(F)(F)F)c3)ncnc21,4.886056647693163
CHEMBL3658072,CDK1,13000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCC(O)CC4)cn3)nc2n1C1CCCC1,4.886056647693163
CHEMBL3691561,CDK1,13206.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C1CCCC1,4.8792287070630085
CHEMBL3691650,CDK1,13280.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCC5(CCCN5)C4=O)cn3)nc2n1C1CCCC1,4.876785573826948
CHEMBL443338,CDK1,13300.0,nM,O=C1NCc2cccc(-c3cc4cc(O)ccc4[nH]3)c21,4.876148359032914
CHEMBL3691669,CDK1,13338.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CC[C@@H](CC4=O)N5)cn3)nc2n1C1CCCCC1,4.874909286917366
CHEMBL600386,CDK2,13400.0,nM,O=C(O)c1cc(O)c(O)c2c1c([N+](=O)[O-])cc1ccccc12,4.872895201635193
CHEMBL478487,CDK2,13600.0,nM,Cc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,4.866461091629782
CHEMBL3125722,CDK2,13600.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(-c4nc(C(=O)O)cs4)cnc3[nH]2)cc1,4.866461091629782
CHEMBL3421971,CDK2,13713.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3c(C)nccc23)n1,4.862867523991007
CHEMBL2158863,CDK1,14000.0,nM,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1C,4.853871964321762
CHEMBL3654239,CDK1,14000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCCNCC4)cn3)nc2n1C1CCCC1,4.853871964321762
CHEMBL1964252,CDK1,14000.0,nM,Cc1cccc(C)c1NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,4.853871964321762
CHEMBL2062581,CDK2,14000.0,nM,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,4.853871964321762
CHEMBL1801932,CDK1,14000.0,nM,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,4.853871964321762
CHEMBL550712,CDK2,14000.0,nM,Nc1nc(O)c(Cc2nn3c(Cc4ccccc4)nnc3s2)s1,4.853871964321762
CHEMBL103567,CDK1,14000.0,nM,Cc1nc2c(Nc3cccc(Cl)c3)nc(NC3CCC(N)CC3)nc2n1C(C)C,4.853871964321762
CHEMBL3654242,CDK2,14000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(CN4CC(O)C4)cn3)nc2n1C1CCCC1,4.853871964321762
CHEMBL1922218,CDK4,14000.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@H](C)O,4.853871964321762
CHEMBL3421964,CDK2,14060.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1cc(-c2c[nH]c3cnccc23)ncn1,4.852014679316195
CHEMBL5872986,CDK9,14100.0,nM,O=C(OCc1ccccc1)N1CCC(Nc2cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn2)(c2ccc(F)cc2)CC1,4.85078088734462
CHEMBL3691628,CDK1,14105.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CNC[C@H]5CC4=O)cn3)nc2n1C1CCCC1,4.85061151472717
CHEMBL3691632,CDK1,14159.0,nM,CN1C[C@H]2CN(c3ccc(Nc4ncc5cc(C(=O)N(C)C)n(C6CCCC6)c5n4)nc3)C(=O)[C@H]2C1,4.848967418243558
CHEMBL5557269,CDK9,14461.0,nM,CC(C)c1cnn2c(NCc3ccccc3N)nc(OC3CCN(C)CC3)nc12,4.839801673883431
CHEMBL3421965,CDK2,14789.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1cc(-c2cn(C)c3cnccc23)ncn1,4.830061191058185
CHEMBL3658028,CDK1,14800.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N(C)CCN)cn3)nc2n1C1CCCC1,4.8297382846050425
CHEMBL603073,CDK2,15000.0,nM,O=C1Nc2cc3ccccc3c3c4c(cc1c23)OCO4,4.823908740944319
CHEMBL3654260,CDK1,15000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C[C@H](O)CO)CC4)cn3)nc2n1C1CCCC1,4.823908740944319
CHEMBL556836,CDK2,15000.0,nM,c1ccc(Cc2nnc3sc(SSc4nn5c(Cc6ccccc6)nnc5s4)nn23)cc1,4.823908740944319
CHEMBL570313,CDK2,15000.0,nM,NNc1nn2c(COc3ccc(Cl)cc3)nnc2s1,4.823908740944319
CHEMBL1630111,CDK2,15000.0,nM,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4.823908740944319
CHEMBL3589660,CDK9,15000.0,nM,O=C(O)c1nc2ccccc2c2[nH]c3c(Cl)cccc3c12,4.823908740944319
CHEMBL317281,CDK4,15000.0,nM,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(F)cc3F)ncn2)cc1,4.823908740944319
CHEMBL223147,CDK2,15000.0,nM,CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4,4.823908740944319
CHEMBL5412165,CDK2,15000.0,nM,N#Cc1ccc(NCCc2c[nH]c3ccccc23)c(C(=O)O)c1,4.823908740944319
CHEMBL601026,CDK2,15000.0,nM,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(O)cccc13)OCO2,4.823908740944319
CHEMBL100664,CDK2,15000.0,nM,COc1ccccc1Nc1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,4.823908740944319
CHEMBL5394608,CDK2,15000.0,nM,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2cccc(Cl)c21,4.823908740944319
CHEMBL6024840,CDK9,15100.0,nM,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn2)cc1,4.82102305270683
CHEMBL478488,CDK2,15100.0,nM,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccccc2)c(O)c1,4.82102305270683
CHEMBL5193291,CDK9,16000.0,nM,Cn1cc(-c2ccc(N(C(=O)NCc3ccccc3)C3CCC(Nc4ccc(C#N)cn4)CC3)cc2)ccc1=O,4.795880017344075
CHEMBL333231,CDK1,16000.0,nM,Clc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,4.795880017344075
CHEMBL5192139,CDK1,16000.0,nM,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)nc12,4.795880017344075
CHEMBL1809196,CDK2,16000.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C(F)(F)F)c(-c2cnc3ccccn23)n1,4.795880017344075
CHEMBL206659,CDK1,16000.0,nM,CS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,4.795880017344075
CHEMBL561985,CDK2,16000.0,nM,Cc1nnc2sc(SCc3ccccc3)nn12,4.795880017344075
CHEMBL447237,CDK1,16000.0,nM,CCC(CO)Nc1nc(NCc2ccccc2)c2nc([N+](=O)[O-])n(C(C)C)c2n1,4.795880017344075
CHEMBL5413620,CDK2,16000.0,nM,Cc1[nH]c2ccccc2c1CCNc1ccc([N+](=O)[O-])cc1C(=O)O,4.795880017344075
CHEMBL493940,CDK2,16000.0,nM,CNc1nc2oc(-c3ccccc3)nc2c2c1ncn2C,4.795880017344075
CHEMBL334881,CDK4,16200.0,nM,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)[C@H](O)C1,4.790484985457369
CHEMBL4106830,CDK2,16460.0,nM,CC(C)[C@H]1CNC(=O)c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n21,4.783570169123749
CHEMBL3980145,CDK2,16500.0,nM,CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC(C)N1CCC(C)(C)C,4.782516055786093
CHEMBL606426,CDK2,16500.0,nM,COc1cccc2c1c(Cl)c([N+](=O)[O-])c1c(C(=O)O)cc(O)c(O)c12,4.782516055786093
CHEMBL2334966,CDK2,16500.0,nM,N#Cc1ccc2ccn(-c3ccnc(N)n3)c2c1,4.782516055786093
CHEMBL3421975,CDK2,16884.0,nM,CS(=O)(=O)c1ccc(-c2nccc(-c3c[nH]c4cnccc34)n2)cc1,4.772524656517629
CHEMBL447758,CDK2,16900.0,nM,O=C1NC(=O)c2ccccc2/C1=C/NCc1cccc(O)c1,4.772113295386326
CHEMBL489030,CDK2,16900.0,nM,COc1coc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1=O,4.772113295386326
CHEMBL269881,CDK2,17000.0,nM,Nc1nc(OCC2CCCCC2)c2nc[nH]c2n1,4.769551078621726
CHEMBL131378,CDK1,17000.0,nM,CC(C)n1cnc2c(NCc3ccccc3)nc(Cl)nc21,4.769551078621726
CHEMBL3218001,CDK2,17000.0,nM,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,4.769551078621726
CHEMBL269538,CDK1,17000.0,nM,COc1ccc2c(c1)[nH]c1c(C)nccc12,4.769551078621726
CHEMBL606245,CDK2,17000.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,4.769551078621726
CHEMBL2348172,CDK2,17000.0,nM,Nc1nccc(-n2ccc3ccc(C(F)(F)F)cc32)n1,4.769551078621726
CHEMBL1332616,CDK2,17000.0,nM,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,4.769551078621726
CHEMBL489627,CDK2,17300.0,nM,O=C1NC(=O)c2ccccc2/C1=C/NCc1ccc(O)cc1,4.761953896871205
CHEMBL3421970,CDK2,17368.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3c(C)nccc23)n1,4.760250189553636
CHEMBL3691550,CDK1,17590.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC4C5O)cn3)nc2n1C1CCCCCC1,4.754734160542538
CHEMBL445162,CDK2,17600.0,nM,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,4.7544873321858505
CHEMBL336117,CDK1,18000.0,nM,C=CCN(C)c1nc(I)nc2c1ncn2C,4.7447274948966935
CHEMBL405551,CDK1,18000.0,nM,c1nc(OCC2CCCCC2)c2nc[nH]c2n1,4.7447274948966935
CHEMBL99699,CDK4,18000.0,nM,CC(C)c1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,4.7447274948966935
CHEMBL600387,CDK2,18000.0,nM,O=C(O)c1cc(O)c(O)c2c1c([N+](=O)[O-])c(Cl)c1ccccc12,4.7447274948966935
CHEMBL430854,CDK2,18000.0,nM,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,4.7447274948966935
CHEMBL388566,CDK1,18000.0,nM,O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4)c3)cc21,4.7447274948966935
CHEMBL186290,CDK4,18000.0,nM,Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2,4.7447274948966935
CHEMBL264406,CDK2,18000.0,nM,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,4.7447274948966935
CHEMBL5285499,CDK2,18200.0,nM,CCCc1cc(N[C@@H]2CC[C@@H](N)C2)n2nccc2n1,4.739928612014925
CHEMBL489646,CDK2,18300.0,nM,COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(-c4ccsc4)cc32)cc1O,4.73754891026957
CHEMBL3134612,CDK2,18782.0,nM,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,4.726258163788953
CHEMBL3663785,CDK9,19000.0,nM,O=C(Nc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1)c1ccccc1,4.721246399047171
CHEMBL100945,CDK2,19000.0,nM,C#CCN(c1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1)c1cc(Cl)ccc1Cl,4.721246399047171
CHEMBL100664,CDK4,19000.0,nM,COc1ccccc1Nc1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,4.721246399047171
CHEMBL396360,CDK2,19000.0,nM,N=C1NC(=O)/C(=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)S1,4.721246399047171
CHEMBL1760057,CDK2,19500.0,nM,c1ccc2ncc(Nc3ccnc(Nc4ccc(OCCCN5CCCCC5)cc4)n3)cc2c1,4.709965388637482
CHEMBL486284,CDK2,19600.0,nM,O=C1NC(=O)c2ccccc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,4.707743928643524
CHEMBL1823632,CDK2,19700.0,nM,O=C(NC(c1ccccc1)C1CCNCC1)c1ccc2cnccc2c1,4.705533773838407
CHEMBL513716,CDK1,19800.0,nM,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,4.703334809738469
CHEMBL100079,CDK1,20000.0,nM,CCC(CO)Nc1nc(NCc2ccccc2)c2nc(Cl)n(C(C)C)c2n1,4.698970004336019
CHEMBL316485,CDK1,20000.0,nM,CN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,4.698970004336019
CHEMBL40362,CDK4,20000.0,nM,CCOc1ccc(NC2=CC(=O)c3sc(C)nc3C2=O)cc1,4.698970004336019
CHEMBL151,CDK2,20000.0,nM,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.698970004336019
CHEMBL1234833,CDK4,20000.0,nM,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,4.698970004336019
CHEMBL23254,CDK1,20000.0,nM,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,4.698970004336019
CHEMBL513336,CDK2,20000.0,nM,OCCn1cnc2c(NCc3ccccc3)nc(NCc3ccc(Br)cc3)nc21,4.698970004336019
CHEMBL488811,CDK2,20000.0,nM,COc1cc(C2=C(c3cn(COc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,4.698970004336019
CHEMBL1922121,CDK1,20000.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,4.698970004336019
CHEMBL3892285,CDK2,20000.0,nM,CS(=O)(Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OCc3ccccc3)n2)c1)=NC#N,4.698970004336019
CHEMBL3658032,CDK2,20000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)nn3)nc2n1C1CCCC1,4.698970004336019
CHEMBL4213770,CDK1,20225.0,nM,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)nc2)CC1,4.69411146971569
CHEMBL486302,CDK2,20400.0,nM,O=C1NC(=O)c2ccc(I)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,4.690369832574102
CHEMBL3691622,CDK1,20621.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CNC[C@H]5C4=O)cn3)nc2n1C1CCCC1,4.685690277755153
CHEMBL1089405,CDK2,20900.0,nM,CP(C)(=O)c1ccc(Nc2nc(C3CCCC3)nc3c2ncn3CCc2cccc(O)c2)cc1,4.679853713888946
CHEMBL2163610,CDK2,21000.0,nM,CC(=O)c1ccc(-c2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2)s1,4.6777807052660805
CHEMBL5394312,CDK2,21000.0,nM,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2ccccc21,4.6777807052660805
CHEMBL1823653,CDK2,21000.0,nM,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCCNC1)c1ccc2cnccc2c1,4.6777807052660805
CHEMBL5440790,CDK2,21000.0,nM,Cc1ccc2c(c1)c(CCNc1ccc([N+](=O)[O-])cc1C(=O)O)cn2C,4.6777807052660805
CHEMBL2348165,CDK2,21000.0,nM,Nc1nccc(-n2ccc3ncccc32)n1,4.6777807052660805
CHEMBL1922211,CDK1,21000.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,4.6777807052660805
CHEMBL1922121,CDK4,21000.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,4.6777807052660805
CHEMBL234944,CDK1,21000.0,nM,CC(C)(N)c1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2C#N)cc1,4.6777807052660805
CHEMBL482883,CDK2,21000.0,nM,O=C1NC(=O)c2ccccc2/C1=C/Nc1ccc(CN2CCOCC2)cc1,4.6777807052660805
